Record_ID,Country,State_Region,Date,Confirmed_Cases,Deaths,Recovered,Active_Cases,Tests_Conducted,Vaccination_Rate,Hospitalization_Rate,ICU_Cases
COVID_009666,South Africa,Western Cape,2022-12-04,516.0,19.0,415.0,82.0,1981.0,78.9,11.1,1.0
COVID_014396,Brazil,Goias,2020-04-13,519.0,72.0,418.0,29.0,1937.0,83.3,13.0,0.0
COVID_002470,Germany,Baden-Wurttemberg,2022-08-15,487.0,7.0,361.0,119.0,1984.0,22.5,3.2,0.0
COVID_004699,South Africa,Northern Cape,2020-08-03,501.0,7.0,381.0,113.0,,13.0,13.8,2.0
COVID_007839,South Korea,Gwangju,2023-11-07,526.0,24.0,328.0,174.0,,11.0,16.9,3.0
COVID_003034,France,Ile-de-France,2022-02-18,475.0,21.0,346.0,108.0,2059.0,32.6,18.5,2.0
COVID_000385,Canada,Quebec,2020-12-19,567.0,78.0,506.0,0.0,1969.0,90.9,4.0,0.0
COVID_004524,UK,England,2020-09-18,507.0,68.0,346.0,93.0,1934.0,73.2,5.2,0.0
COVID_003089,Brazil,Sao Paulo,2023-11-03,516.0,26.0,365.0,125.0,1992.0,45.4,5.6,1.0
COVID_013462,Brazil,Bahia,2023-04-26,491.0,65.0,464.0,0.0,2016.0,48.4,7.9,0.0
COVID_016663,Spain,Murcia,2020-12-14,486.0,7.0,310.0,169.0,1979.0,42.6,17.0,3.0
COVID_010480,Australia,Western Australia,2023-05-11,537.0,67.0,425.0,45.0,1965.0,83.6,18.8,
COVID_000704,Australia,Victoria,2022-03-05,495.0,13.0,438.0,44.0,1992.0,84.2,4.7,0.0
COVID_000282,Germany,Berlin,2021-05-27,488.0,10.0,414.0,64.0,1973.0,71.1,14.9,1.0
COVID_003730,Brazil,Bahia,2020-12-27,521.0,60.0,333.0,128.0,2038.0,42.5,8.5,1.0
COVID_000571,USA,Georgia,2023-02-27,520.0,73.0,381.0,66.0,2013.0,79.8,8.0,1.0
COVID_004110,France,Normandy,2023-02-17,495.0,65.0,331.0,99.0,1961.0,51.8,17.7,2.0
COVID_001114,Canada,Quebec,2022-03-03,526.0,39.0,409.0,78.0,2048.0,15.5,2.2,0.0
COVID_017881,Canada,Prince Edward Island,2020-11-01,508.0,32.0,469.0,7.0,2018.0,41.0,,0.0
COVID_002896,South Korea,Busan,2023-02-03,494.0,13.0,464.0,17.0,2078.0,21.3,10.3,0.0
COVID_002168,Russia,Moscow Oblast,2023-10-01,488.0,15.0,423.0,50.0,2051.0,69.1,17.0,1.0
COVID_011937,Spain,Galicia,2020-06-26,501.0,12.0,411.0,78.0,1984.0,81.3,16.9,1.0
COVID_012825,Japan,Aichi,2022-12-26,478.0,36.0,396.0,46.0,2043.0,88.0,8.3,0.0
COVID_013791,Japan,Hokkaido,2020-09-13,466.0,61.0,290.0,115.0,2063.0,19.4,11.9,1.0
COVID_005843,UK,Scotland,2023-04-26,474.0,54.0,404.0,16.0,1870.0,50.4,17.2,0.0
COVID_009914,South Korea,Seoul,2022-01-18,541.0,59.0,392.0,90.0,1953.0,68.9,9.1,1.0
COVID_014646,South Africa,Northern Cape,2022-10-13,494.0,46.0,414.0,34.0,2078.0,80.7,11.4,0.0
COVID_012469,Italy,Lazio,2020-03-01,476.0,29.0,433.0,14.0,2027.0,87.3,8.0,0.0
COVID_015555,Mexico,Sonora,2022-02-23,498.0,40.0,360.0,98.0,2034.0,61.7,10.3,1.0
COVID_003461,Turkey,Kocaeli,2021-07-19,444.0,16.0,308.0,120.0,2000.0,26.8,16.0,2.0
COVID_017577,Japan,Hyogo,2023-03-06,484.0,17.0,428.0,39.0,2013.0,16.9,11.2,0.0
COVID_016250,Brazil,Parana,2021-11-08,492.0,50.0,423.0,19.0,2069.0,63.9,19.2,0.0
COVID_007549,Iran,Golestan,2021-09-24,523.0,10.0,349.0,164.0,1982.0,91.6,4.1,1.0
COVID_007002,UK,Wales,2020-05-05,521.0,5.0,464.0,52.0,1919.0,57.3,6.2,0.0
COVID_007994,Canada,Newfoundland and Labrador,2021-04-19,514.0,16.0,408.0,90.0,2004.0,63.4,10.9,1.0
COVID_007187,Canada,Nova Scotia,2021-01-08,511.0,40.0,390.0,81.0,,19.0,19.0,2.0
COVID_004996,UK,England,2022-02-12,477.0,61.0,369.0,47.0,2043.0,59.8,11.4,1.0
COVID_013927,Canada,Ontario,2022-09-23,525.0,76.0,459.0,0.0,1937.0,41.0,16.3,0.0
COVID_017482,Turkey,Kocaeli,2022-09-28,489.0,28.0,420.0,41.0,2000.0,35.0,6.9,0.0
COVID_011465,Mexico,Sonora,2022-08-04,499.0,49.0,393.0,57.0,1937.0,76.2,10.6,1.0
COVID_000508,Russia,Moscow,2020-04-26,493.0,44.0,395.0,54.0,1975.0,30.7,7.4,0.0
COVID_014487,China,Zhejiang,2021-10-04,500.0,53.0,372.0,75.0,2049.0,33.0,12.6,1.0
COVID_014713,USA,Illinois,2023-04-17,505.0,56.0,303.0,146.0,1974.0,17.0,18.2,3.0
COVID_010839,UK,Wales,2021-01-09,526.0,70.0,406.0,50.0,2028.0,11.4,5.3,0.0
COVID_017883,Russia,Krasnodar Krai,2020-08-02,517.0,11.0,461.0,45.0,1922.0,54.1,8.4,0.0
COVID_005999,Mexico,Nuevo Leon,2023-02-06,510.0,17.0,410.0,83.0,2055.0,12.2,8.0,1.0
COVID_013524,Australia,Northern Territory,2022-07-27,491.0,13.0,333.0,145.0,1982.0,44.7,13.3,2.0
COVID_013111,USA,Illinois,2020-08-12,509.0,74.0,443.0,0.0,2050.0,57.3,11.3,0.0
COVID_004055,Spain,Basque Country,2020-03-25,485.0,64.0,419.0,2.0,2013.0,52.2,,0.0
COVID_012141,India,West Bengal,2023-02-03,499.0,52.0,302.0,145.0,2026.0,67.3,11.3,2.0
COVID_013386,China,Sichuan,2021-06-09,489.0,51.0,330.0,108.0,2044.0,68.3,19.5,2.0
COVID_006386,Brazil,Minas Gerais,2020-04-24,484.0,58.0,360.0,66.0,1968.0,63.9,,1.0
COVID_003985,Germany,Bavaria,2020-10-04,487.0,6.0,387.0,94.0,1917.0,37.8,15.3,1.0
COVID_000521,Germany,Schleswig-Holstein,2020-03-24,511.0,55.0,385.0,71.0,2036.0,16.6,16.8,1.0
COVID_006457,Turkey,Izmir,2023-06-07,502.0,42.0,464.0,0.0,1987.0,90.4,8.5,0.0
COVID_008045,Turkey,Gaziantep,2021-01-05,527.0,7.0,469.0,51.0,2060.0,62.8,17.3,1.0
COVID_006867,Australia,New South Wales,2022-12-28,517.0,31.0,358.0,128.0,1961.0,90.9,9.8,1.0
COVID_004838,Spain,Valencia,2021-01-02,482.0,,356.0,86.0,2076.0,47.5,6.8,1.0
COVID_000031,Spain,Galicia,2020-02-12,507.0,16.0,330.0,161.0,1946.0,39.5,14.7,2.0
COVID_016524,Australia,Tasmania,2022-05-07,528.0,79.0,476.0,0.0,1981.0,61.8,8.4,0.0
COVID_003296,Italy,Lazio,2023-07-18,511.0,69.0,396.0,46.0,2037.0,87.8,12.3,1.0
COVID_007699,Italy,Veneto,2021-09-16,497.0,67.0,365.0,65.0,2032.0,60.4,18.1,1.0
COVID_017875,Brazil,Minas Gerais,2022-10-06,483.0,27.0,338.0,118.0,2007.0,54.9,6.6,1.0
COVID_007888,Brazil,Parana,2021-09-04,509.0,15.0,423.0,71.0,2023.0,71.8,4.4,0.0
COVID_013641,China,Sichuan,2021-01-06,490.0,66.0,455.0,0.0,2055.0,61.4,11.0,0.0
COVID_002301,France,Provence-Alpes-Cote d'Azur,2020-09-06,530.0,62.0,348.0,120.0,2060.0,80.2,19.5,2.0
COVID_007661,Mexico,Chihuahua,2023-07-28,534.0,51.0,345.0,138.0,2021.0,19.2,11.0,2.0
COVID_003077,South Africa,Northern Cape,2023-10-17,505.0,58.0,365.0,82.0,2011.0,51.3,5.9,0.0
COVID_003743,India,Tamil Nadu,2021-12-03,497.0,18.0,436.0,43.0,2016.0,29.6,7.3,0.0
COVID_010072,Mexico,Jalisco,2021-01-04,527.0,19.0,413.0,95.0,2103.0,70.3,16.5,2.0
COVID_000120,France,Brittany,2020-08-05,479.0,52.0,328.0,99.0,2003.0,51.9,13.3,1.0
COVID_009544,Turkey,Istanbul,2021-05-22,530.0,67.0,374.0,89.0,1981.0,32.9,12.8,1.0
COVID_016203,Italy,Piedmont,2020-07-22,521.0,50.0,373.0,98.0,2035.0,82.8,10.2,1.0
COVID_006256,Brazil,Minas Gerais,2022-02-19,504.0,68.0,369.0,67.0,1970.0,48.0,5.4,0.0
COVID_015012,USA,North Carolina,2022-06-28,497.0,43.0,338.0,116.0,1986.0,33.4,14.3,
COVID_017856,Russia,Republic of Tatarstan,2023-05-14,507.0,18.0,465.0,24.0,2062.0,38.1,14.9,0.0
COVID_010205,Germany,Bavaria,2020-04-17,479.0,36.0,455.0,0.0,2032.0,16.7,15.1,0.0
COVID_005618,Spain,Galicia,2022-11-21,515.0,32.0,420.0,63.0,1974.0,49.7,8.2,1.0
COVID_009327,South Africa,North West,2023-04-15,511.0,67.0,417.0,27.0,2089.0,62.7,18.3,
COVID_013580,South Korea,Incheon,2023-03-23,508.0,74.0,482.0,0.0,1940.0,57.9,19.7,0.0
COVID_017586,Australia,Queensland,2023-01-03,481.0,8.0,384.0,89.0,2033.0,26.7,14.3,1.0
COVID_009957,Brazil,Rio de Janeiro,2022-11-10,534.0,65.0,478.0,0.0,2020.0,66.6,12.8,0.0
COVID_014249,Canada,Newfoundland and Labrador,2021-03-05,478.0,55.0,292.0,131.0,1978.0,64.5,3.2,0.0
COVID_006191,Italy,Sicily,2022-10-02,498.0,19.0,323.0,156.0,2082.0,73.1,4.9,1.0
COVID_015488,Japan,Tokyo,2021-08-11,507.0,29.0,447.0,31.0,2012.0,44.8,18.7,1.0
COVID_005151,India,Karnataka,2022-01-28,488.0,60.0,429.0,0.0,1978.0,31.4,5.3,0.0
COVID_015618,Turkey,Ankara,2023-03-07,504.0,38.0,435.0,31.0,1925.0,46.3,3.1,0.0
COVID_008445,Australia,Victoria,2021-01-18,515.0,21.0,383.0,111.0,2045.0,38.5,13.6,2.0
COVID_010795,Spain,Madrid,2022-06-25,483.0,71.0,442.0,0.0,1937.0,81.9,4.4,0.0
COVID_001933,Russia,Chelyabinsk Oblast,2020-01-12,,9.0,451.0,70.0,2007.0,48.5,3.9,0.0
COVID_001890,Iran,Golestan,2022-03-11,515.0,17.0,322.0,176.0,1971.0,80.3,3.2,1.0
COVID_001183,South Africa,Western Cape,2021-11-25,529.0,41.0,423.0,65.0,2060.0,77.1,7.3,0.0
COVID_014471,South Korea,Gwangju,2021-10-09,513.0,11.0,485.0,17.0,2001.0,33.4,7.4,0.0
COVID_017830,South Africa,Limpopo,2021-08-16,477.0,19.0,447.0,11.0,1937.0,38.0,17.3,0.0
COVID_008717,Brazil,Bahia,2022-07-05,490.0,27.0,315.0,148.0,1994.0,39.1,16.2,2.0
COVID_013168,Japan,Osaka,2020-12-27,483.0,71.0,336.0,76.0,1981.0,67.4,2.9,0.0
COVID_004603,Iran,East Azerbaijan,2020-11-06,475.0,60.0,433.0,0.0,1997.0,11.3,18.3,0.0
COVID_007142,Australia,Australian Capital Territory,2020-04-22,501.0,35.0,334.0,132.0,1922.0,19.0,13.8,2.0
COVID_005812,Mexico,State of Mexico,2020-04-21,485.0,61.0,362.0,62.0,2036.0,23.9,2.3,0.0
COVID_011353,France,Auvergne-Rhone-Alpes,2020-11-04,504.0,69.0,364.0,71.0,2052.0,60.1,9.3,1.0
COVID_012075,France,Brittany,2023-02-26,532.0,47.0,482.0,3.0,1996.0,76.0,12.2,0.0
COVID_007543,Spain,Murcia,2021-01-11,526.0,73.0,384.0,69.0,1973.0,50.5,3.3,0.0
COVID_014077,Turkey,Antalya,2021-04-01,500.0,40.0,474.0,0.0,2005.0,77.3,15.2,0.0
COVID_002904,Russia,Moscow,2021-01-09,463.0,29.0,381.0,53.0,2069.0,47.8,14.3,1.0
COVID_011544,UK,Northern Ireland,2022-11-05,454.0,7.0,413.0,34.0,2022.0,21.8,8.0,0.0
COVID_009805,Italy,Apulia,2020-11-14,494.0,46.0,451.0,0.0,2059.0,64.4,17.8,0.0
COVID_010644,Russia,Sverdlovsk Oblast,2020-04-23,518.0,77.0,338.0,103.0,1904.0,70.9,4.1,0.0
COVID_007021,Italy,Emilia-Romagna,2021-10-22,513.0,67.0,487.0,0.0,1976.0,90.9,18.3,0.0
COVID_011658,UK,Northern Ireland,2021-07-01,495.0,73.0,425.0,0.0,1998.0,67.1,19.9,0.0
COVID_010571,India,Maharashtra,2020-11-20,527.0,18.0,407.0,102.0,1874.0,26.7,10.1,1.0
COVID_013980,Turkey,Antalya,2022-12-15,509.0,64.0,323.0,122.0,2022.0,91.9,4.9,1.0
COVID_004169,France,Occitanie,2022-03-11,528.0,35.0,333.0,160.0,1925.0,84.6,14.7,2.0
COVID_004729,Canada,Newfoundland and Labrador,2023-10-13,514.0,26.0,365.0,123.0,2002.0,79.1,11.6,1.0
COVID_015382,South Africa,North West,2022-04-03,521.0,7.0,422.0,92.0,1888.0,87.6,11.5,1.0
COVID_016462,Japan,Kanagawa,2022-09-22,495.0,60.0,317.0,118.0,2009.0,39.4,11.0,1.0
COVID_005706,Germany,North Rhine-Westphalia,2020-04-10,485.0,21.0,407.0,57.0,2114.0,28.0,7.3,0.0
COVID_013535,UK,England,2023-02-10,493.0,69.0,426.0,0.0,1945.0,30.0,15.8,0.0
COVID_006408,Japan,Kanagawa,2023-02-24,491.0,44.0,434.0,13.0,2033.0,27.8,9.8,0.0
COVID_001935,France,Hauts-de-France,2023-06-01,490.0,37.0,439.0,14.0,1892.0,48.9,7.0,0.0
COVID_016264,China,Henan,2021-03-21,528.0,55.0,338.0,135.0,1970.0,40.1,14.8,2.0
COVID_016764,Iran,Alborz,2022-10-17,486.0,24.0,363.0,99.0,1963.0,22.7,14.0,1.0
COVID_011219,Germany,Bavaria,2020-09-17,489.0,39.0,438.0,12.0,1979.0,69.8,13.7,0.0
COVID_002505,Australia,New South Wales,2021-04-07,504.0,69.0,451.0,0.0,1990.0,26.6,11.9,0.0
COVID_004536,Spain,Madrid,2020-06-26,511.0,55.0,321.0,135.0,1937.0,55.1,11.1,1.0
COVID_004363,Mexico,Jalisco,2020-10-15,505.0,60.0,420.0,25.0,2061.0,95.0,3.5,0.0
COVID_009520,Russia,Chelyabinsk Oblast,2020-09-24,522.0,11.0,363.0,148.0,1948.0,56.6,16.5,2.0
COVID_003584,South Africa,Limpopo,2020-10-27,496.0,48.0,371.0,77.0,2025.0,74.7,3.7,0.0
COVID_002517,Brazil,Rio Grande do Sul,2022-06-02,479.0,27.0,306.0,146.0,1982.0,19.1,14.2,2.0
COVID_004224,UK,Scotland,2022-05-22,506.0,65.0,366.0,75.0,1982.0,38.1,10.3,1.0
COVID_012630,Australia,Western Australia,2021-09-26,519.0,46.0,313.0,160.0,2049.0,40.8,15.1,2.0
COVID_004708,Japan,Saitama,2022-09-06,489.0,16.0,314.0,159.0,2029.0,59.8,8.7,1.0
COVID_008942,Russia,Sverdlovsk Oblast,2020-10-06,501.0,44.0,396.0,61.0,2010.0,36.6,10.7,1.0
COVID_010318,Brazil,Parana,2023-12-21,502.0,16.0,390.0,96.0,2116.0,53.7,3.9,0.0
COVID_014273,Australia,Queensland,2022-09-08,543.0,81.0,351.0,111.0,2056.0,67.3,10.6,1.0
COVID_007077,Mexico,State of Mexico,2023-10-28,505.0,69.0,311.0,125.0,2014.0,55.8,8.7,1.0
COVID_002627,China,Guangdong,2021-12-24,488.0,72.0,317.0,99.0,2048.0,11.8,,2.0
COVID_016409,USA,North Carolina,2020-09-26,517.0,62.0,344.0,,2022.0,72.2,10.0,1.0
COVID_014899,France,Normandy,2021-12-02,492.0,71.0,373.0,,1954.0,62.5,5.0,0.0
COVID_013484,Italy,Lombardy,2023-02-17,508.0,14.0,350.0,144.0,1990.0,69.7,16.5,2.0
COVID_009424,Germany,Rhineland-Palatinate,2020-03-25,513.0,11.0,400.0,102.0,1968.0,14.6,12.3,1.0
COVID_006479,Mexico,Puebla,2021-05-12,526.0,14.0,359.0,153.0,2009.0,45.9,14.7,2.0
COVID_015589,Russia,Rostov Oblast,2021-07-05,483.0,36.0,384.0,63.0,1998.0,38.1,5.2,0.0
COVID_015031,France,Occitanie,2021-08-02,491.0,21.0,465.0,5.0,2007.0,81.1,15.7,0.0
COVID_011572,Italy,Lombardy,2022-10-20,498.0,12.0,300.0,186.0,2028.0,31.3,5.7,1.0
COVID_003206,China,Jiangsu,2022-02-11,482.0,6.0,354.0,122.0,2000.0,41.3,18.7,2.0
COVID_004166,Australia,Victoria,2020-05-23,527.0,67.0,373.0,87.0,1995.0,45.5,6.5,1.0
COVID_009594,South Africa,KwaZulu-Natal,2020-05-24,494.0,20.0,445.0,29.0,2008.0,23.3,3.3,0.0
COVID_015632,China,Henan,2020-12-03,553.0,19.0,487.0,47.0,2041.0,76.6,11.9,1.0
COVID_003975,Australia,Victoria,2022-09-21,484.0,40.0,376.0,68.0,2010.0,49.1,11.3,1.0
COVID_001307,Spain,Andalusia,2022-04-13,530.0,73.0,389.0,68.0,2046.0,36.8,9.5,1.0
COVID_003876,India,West Bengal,2020-02-28,501.0,18.0,466.0,17.0,1973.0,94.8,15.0,0.0
COVID_006384,China,Jiangsu,2020-08-03,514.0,57.0,324.0,133.0,2023.0,47.2,15.7,2.0
COVID_001165,South Korea,Busan,2023-11-19,522.0,34.0,369.0,119.0,2005.0,46.3,7.8,1.0
COVID_015135,Mexico,Chihuahua,2020-08-25,510.0,71.0,441.0,,1963.0,80.7,11.1,0.0
COVID_006243,USA,Michigan,2020-06-17,512.0,41.0,395.0,76.0,2041.0,21.0,5.6,0.0
COVID_011927,South Africa,Eastern Cape,2022-04-24,522.0,36.0,430.0,56.0,2037.0,81.5,10.0,1.0
COVID_001987,UK,Northern Ireland,2020-09-23,514.0,15.0,483.0,16.0,1966.0,58.2,9.9,0.0
COVID_010717,Spain,Castilla-La Mancha,2022-02-17,506.0,49.0,411.0,46.0,2008.0,14.3,7.7,0.0
COVID_015420,South Korea,Gangwon,2022-12-14,512.0,73.0,423.0,16.0,1992.0,70.2,7.5,0.0
COVID_014117,Australia,Australian Capital Territory,2022-02-19,507.0,48.0,479.0,0.0,1993.0,69.7,2.5,0.0
COVID_015720,Mexico,Puebla,2023-09-26,514.0,59.0,329.0,126.0,2014.0,14.4,12.1,2.0
COVID_005222,Russia,Saint Petersburg,2021-04-25,497.0,37.0,395.0,65.0,2038.0,35.2,12.0,1.0
COVID_014893,Italy,Emilia-Romagna,2021-05-19,500.0,38.0,347.0,115.0,1897.0,82.7,19.8,2.0
COVID_012574,India,Karnataka,2023-08-09,484.0,62.0,386.0,36.0,2045.0,30.2,7.2,0.0
COVID_009534,Spain,Aragon,2021-08-10,491.0,5.0,,99.0,1974.0,74.5,18.7,2.0
COVID_004647,Russia,Saint Petersburg,2023-08-24,504.0,18.0,410.0,76.0,2002.0,72.9,4.8,0.0
COVID_010274,India,Karnataka,2020-02-05,489.0,9.0,401.0,79.0,1981.0,60.4,18.7,1.0
COVID_016054,France,Brittany,2021-01-17,526.0,35.0,488.0,3.0,2042.0,82.1,17.6,0.0
COVID_010301,Iran,Isfahan,2023-02-25,522.0,64.0,,108.0,2002.0,22.4,14.9,2.0
COVID_017733,Russia,Moscow,2021-06-02,490.0,62.0,316.0,112.0,2018.0,59.8,19.4,2.0
COVID_017227,South Korea,Daegu,2023-01-05,477.0,37.0,404.0,36.0,1974.0,40.8,7.8,0.0
COVID_013758,Turkey,Ankara,2023-11-20,470.0,39.0,303.0,128.0,2049.0,94.9,4.3,1.0
COVID_017002,Brazil,Goias,2023-04-11,477.0,70.0,447.0,0.0,1973.0,49.1,11.3,0.0
COVID_009900,Canada,Saskatchewan,2020-01-13,500.0,40.0,376.0,84.0,2046.0,57.8,16.3,1.0
COVID_007687,Turkey,Izmir,2020-12-07,470.0,16.0,328.0,126.0,1975.0,89.0,,1.0
COVID_015013,Turkey,Adana,2021-09-11,,17.0,419.0,80.0,2019.0,82.1,6.8,1.0
COVID_004978,South Africa,Free State,2020-03-13,503.0,40.0,420.0,43.0,1995.0,78.0,8.2,0.0
COVID_004953,Brazil,Goias,2021-01-10,496.0,16.0,457.0,23.0,2066.0,15.9,14.9,0.0
COVID_016830,Russia,Saint Petersburg,2022-05-11,470.0,54.0,356.0,60.0,1913.0,94.7,15.4,1.0
COVID_013169,Canada,Manitoba,2020-06-09,499.0,50.0,448.0,1.0,2105.0,94.0,9.6,0.0
COVID_003829,China,Jiangsu,2023-04-27,513.0,68.0,348.0,97.0,2041.0,28.9,13.0,1.0
COVID_010958,Mexico,Puebla,2022-04-19,481.0,6.0,376.0,99.0,2029.0,44.8,9.8,1.0
COVID_014143,Mexico,Baja California,2023-01-22,498.0,68.0,346.0,84.0,1964.0,20.3,6.5,1.0
COVID_006238,Germany,Hamburg,2020-12-23,488.0,62.0,440.0,0.0,2061.0,53.3,7.9,0.0
COVID_000885,Australia,Australian Capital Territory,2022-08-05,488.0,31.0,433.0,24.0,1981.0,84.0,8.9,0.0
COVID_005584,Japan,Fukuoka,2023-04-12,475.0,44.0,292.0,139.0,1959.0,36.5,2.7,0.0
COVID_016895,Iran,Kerman,2021-06-20,486.0,30.0,428.0,28.0,1984.0,86.3,10.2,0.0
COVID_007678,Iran,East Azerbaijan,2021-05-01,526.0,32.0,365.0,129.0,1989.0,71.6,6.1,1.0
COVID_017041,Mexico,Puebla,2020-07-27,501.0,11.0,425.0,65.0,2075.0,47.8,9.9,1.0
COVID_008365,Iran,Fars,2021-01-07,494.0,39.0,337.0,118.0,1993.0,41.2,11.4,1.0
COVID_003275,India,Kerala,2021-06-17,582.0,62.0,486.0,34.0,1975.0,66.7,10.7,0.0
COVID_000086,India,West Bengal,2021-12-10,537.0,9.0,471.0,57.0,2030.0,78.4,7.0,0.0
COVID_012439,Mexico,Veracruz,2021-02-05,519.0,54.0,443.0,22.0,2014.0,42.8,13.3,0.0
COVID_001520,Japan,Osaka,2021-10-13,495.0,30.0,382.0,83.0,1951.0,86.2,18.7,2.0
COVID_006376,Spain,Castile and Leon,2021-04-26,522.0,39.0,446.0,37.0,1998.0,34.2,11.7,0.0
COVID_008798,Australia,New South Wales,2023-05-24,503.0,11.0,345.0,147.0,1943.0,53.0,3.3,0.0
COVID_002051,South Korea,Seoul,2020-08-28,501.0,10.0,326.0,165.0,2023.0,24.6,9.7,2.0
COVID_017397,Russia,Novosibirsk Oblast,2022-02-18,485.0,49.0,368.0,68.0,2005.0,38.5,3.6,0.0
COVID_011739,China,Zhejiang,2020-12-28,485.0,13.0,356.0,116.0,2045.0,59.2,2.9,0.0
COVID_013388,Mexico,Guanajuato,2021-01-20,488.0,47.0,366.0,75.0,2042.0,49.3,19.1,1.0
COVID_012127,Germany,Rhineland-Palatinate,2022-04-21,514.0,20.0,,67.0,2075.0,48.1,13.6,1.0
COVID_006904,Iran,Tehran,2022-11-21,537.0,27.0,333.0,177.0,1956.0,74.1,16.2,3.0
COVID_011463,Italy,Apulia,2020-08-27,506.0,23.0,476.0,7.0,2018.0,73.4,9.2,0.0
COVID_000902,Spain,Castile and Leon,2021-06-05,490.0,6.0,317.0,167.0,1984.0,11.9,4.3,1.0
COVID_015416,Spain,Andalusia,2021-05-06,520.0,15.0,468.0,37.0,1999.0,43.4,7.2,0.0
COVID_014292,Russia,Novosibirsk Oblast,2021-09-26,459.0,45.0,361.0,53.0,1999.0,85.3,19.0,1.0
COVID_008330,USA,North Carolina,2020-05-17,516.0,17.0,441.0,58.0,1987.0,75.2,18.1,1.0
COVID_005554,China,Chongqing,2023-05-23,501.0,19.0,306.0,176.0,2049.0,74.3,4.9,1.0
COVID_003903,South Africa,Northern Cape,2021-02-16,517.0,25.0,359.0,133.0,2018.0,23.8,16.8,2.0
COVID_004009,India,Rajasthan,2020-06-17,510.0,19.0,430.0,61.0,1990.0,89.3,10.4,1.0
COVID_012089,France,Auvergne-Rhone-Alpes,2022-09-19,488.0,11.0,321.0,156.0,2111.0,89.0,11.9,2.0
COVID_005087,South Korea,Busan,2020-06-05,526.0,24.0,356.0,146.0,1933.0,59.4,19.5,3.0
COVID_015418,Spain,Valencia,2021-08-06,543.0,74.0,326.0,143.0,2000.0,50.4,14.6,2.0
COVID_006662,South Korea,Gyeonggi,2020-07-27,499.0,72.0,427.0,0.0,2034.0,29.5,11.8,0.0
COVID_010065,Iran,Razavi Khorasan,2023-07-07,492.0,37.0,456.0,0.0,2004.0,56.7,5.9,0.0
COVID_000414,Italy,Emilia-Romagna,2021-06-04,533.0,51.0,443.0,39.0,2035.0,,13.6,1.0
COVID_007455,Germany,Schleswig-Holstein,2023-09-17,495.0,55.0,389.0,51.0,2040.0,15.7,11.8,1.0
COVID_003410,South Africa,Northern Cape,2021-05-18,507.0,11.0,430.0,66.0,1903.0,88.2,10.1,1.0
COVID_001128,Turkey,Adana,2020-06-15,516.0,45.0,416.0,55.0,2078.0,80.6,10.2,1.0
COVID_013471,China,Jiangsu,2020-04-21,485.0,,352.0,102.0,2063.0,25.0,11.1,1.0
COVID_017390,Canada,Alberta,2022-07-20,483.0,67.0,342.0,74.0,2057.0,33.3,4.3,0.0
COVID_005397,Spain,Andalusia,2021-10-20,491.0,67.0,434.0,0.0,2036.0,73.1,9.7,0.0
COVID_005041,USA,North Carolina,2022-05-16,515.0,33.0,421.0,61.0,2001.0,48.0,5.7,0.0
COVID_009631,China,Anhui,2022-01-11,509.0,38.0,462.0,9.0,1960.0,16.5,16.6,0.0
COVID_001693,Russia,Republic of Tatarstan,2023-10-11,510.0,28.0,387.0,95.0,1999.0,82.5,13.3,1.0
COVID_002987,India,Maharashtra,2020-03-28,516.0,8.0,387.0,121.0,1974.0,69.0,15.5,2.0
COVID_009749,Canada,Prince Edward Island,2020-07-04,514.0,25.0,319.0,170.0,2042.0,68.5,7.3,1.0
COVID_000978,India,West Bengal,2020-09-22,493.0,17.0,419.0,57.0,2038.0,40.6,14.6,1.0
COVID_000477,Canada,Ontario,2021-07-06,529.0,43.0,371.0,115.0,1970.0,47.0,18.0,2.0
COVID_003365,Japan,Kanagawa,2023-07-15,488.0,68.0,293.0,127.0,2015.0,90.0,15.4,2.0
COVID_011736,Russia,Chelyabinsk Oblast,2020-02-13,491.0,35.0,434.0,22.0,,27.4,8.3,0.0
COVID_014054,UK,England,2020-03-22,521.0,68.0,396.0,57.0,1987.0,27.9,14.2,1.0
COVID_006160,Brazil,Bahia,2020-07-02,508.0,21.0,325.0,162.0,2090.0,61.2,16.6,3.0
COVID_004664,India,Delhi,2021-11-25,500.0,,393.0,34.0,2048.0,45.5,14.3,0.0
COVID_017400,USA,New York,2020-05-12,485.0,58.0,301.0,126.0,2015.0,20.3,6.3,1.0
COVID_000837,Turkey,Gaziantep,2020-10-21,478.0,29.0,365.0,84.0,2042.0,23.3,5.2,0.0
COVID_016213,Canada,Nova Scotia,2022-03-03,469.0,22.0,365.0,82.0,2031.0,22.3,7.4,1.0
COVID_017891,Iran,East Azerbaijan,2020-03-09,493.0,48.0,423.0,22.0,2003.0,27.6,6.4,0.0
COVID_009161,Australia,New South Wales,2023-05-26,526.0,16.0,418.0,92.0,2032.0,14.4,13.3,1.0
COVID_001201,South Korea,Daegu,2020-07-20,469.0,37.0,440.0,0.0,1952.0,83.6,7.6,0.0
COVID_016988,UK,Northern Ireland,2021-09-06,519.0,28.0,325.0,166.0,2051.0,62.4,7.2,1.0
COVID_014729,Mexico,Sonora,2022-08-05,496.0,8.0,419.0,69.0,2016.0,37.6,15.0,1.0
COVID_013072,Mexico,Veracruz,2020-05-05,443.0,61.0,382.0,0.0,1983.0,91.2,18.3,0.0
